"cell_index","species","sample_count","batch_count","normalization","batch","correlation","go_MF_enrichment","go_BP_enrichment","go_CC_enrichment","go_MF_prior","go_BP_prior","go_CC_prior","tfbs_enrichment","tfbs_prior"
45,"human",46,2,"tmm","removeBatchEffect","pearson",0.101002543767769,0.230784577784428,0.213277470198015,0.0292782682428051,0.095316474637139,0.0959648860292284,0.312883435582822,0.205895555888074
46,"human",45,7,"tmm","removeBatchEffect","pearson",0.141993773273915,0.209938343202491,0.230755143153654,0.0494475306757829,0.0868078871863745,0.129784506440388,0.344728649044625,0.258592271534094
47,"human",45,6,"tmm","removeBatchEffect","pearson",0.119219523837938,0.182707798794677,0.173041350915926,0.0395011635539113,0.0702309206993257,0.0916522465540903,0.458559579927203,0.350975595202578
48,"human",44,2,"tmm","removeBatchEffect","pearson",0.102802037845706,0.207302280446385,0.219492964580301,0.024866569626395,0.0698083454633673,0.0892770499757399,0.42855409995148,0.345402717127608
49,"human",44,6,"tmm","removeBatchEffect","pearson",0.146101746702653,0.244894841370881,0.239445943881448,0.0482762132708662,0.0952283953760758,0.137953862606304,0.356979171971279,0.244029128685644
50,"human",43,5,"tmm","removeBatchEffect","pearson",0.121777348984295,0.258187275553412,0.241839524039235,0.0358578549606046,0.109342337996462,0.113308677708099,0.41174894141609,0.289971592431795
51,"human",41,3,"tmm","removeBatchEffect","pearson",0.182971732849941,0.346116807341528,0.334220812326517,0.0508128929926925,0.121962272701524,0.143545006514473,0.393134311448479,0.275533903585793
52,"human",38,5,"tmm","removeBatchEffect","pearson",0.114026182206786,0.175848250066791,0.172107934811648,0.0356932941490783,0.0717071867485974,0.0880577077210793,0.428052364413572,0.310713331552231
53,"human",37,2,"tmm","removeBatchEffect","pearson",0.164177223167581,0.278754648011596,0.245730131719922,0.0498518938677759,0.0945988529652738,0.110606920022689,0.35520262179366,0.243272200163862
54,"human",35,2,"tmm","removeBatchEffect","pearson",0.0775089605734767,0.140040962621608,0.160714285714286,0.0264336917562724,0.0459549411162314,0.0833973374295955,0.432347670250896,0.339861751152074
55,"human",29,5,"tmm","removeBatchEffect","pearson",0.104697624190065,0.159989200863931,0.141414686825054,0.0350431965442765,0.057829373650108,0.0745680345572354,0.248866090712743,0.164470842332613
56,"human",28,3,"tmm","removeBatchEffect","pearson",0.0991233598808228,0.176760442330831,0.167650260700166,0.0183349567409614,0.0554632441414084,0.0749441356786799,0.338852919268894,0.243110067037186
57,"human",28,4,"tmm","removeBatchEffect","pearson",0.126453404292243,0.222190085034997,0.213628738358304,0.039740845722219,0.0944640481286516,0.108000231387748,0.417249956614797,0.299531439810262
58,"human",28,2,"tmm","removeBatchEffect","pearson",0.105342188853595,0.2360958706324,0.235287323130234,0.0226393300606411,0.0779093271729714,0.0947733179324285,0.401155067860237,0.295177591683511
59,"human",28,2,"tmm","removeBatchEffect","pearson",0.108741003442161,0.236100970063628,0.214978616877021,0.0264420569521227,0.0906435798477104,0.0966412850735371,0.376603734223428,0.258579326170856
60,"human",27,2,"tmm","removeBatchEffect","pearson",0.106094074844075,0.152676715176715,0.148388773388773,0.0263773388773389,0.0551585239085239,0.0629547817047817,0.269490644490644,0.179183991683992
61,"human",27,2,"tmm","removeBatchEffect","pearson",0.0894657126442785,0.19423408366846,0.175850002611375,0.0279939416096516,0.0850786023920196,0.0847130098709981,0.269337232986891,0.183631900558834
62,"human",26,2,"tmm","removeBatchEffect","pearson",0.1052519968898,0.133879974552909,0.144553615607549,0.0248109139746943,0.048420159751184,0.05789213260762,0.36325722768078,0.274687212836644
63,"human",25,4,"tmm","removeBatchEffect","pearson",0.131497484844576,0.224751709015865,0.2447439700761,0.0355346317554495,0.0819682703469625,0.120082548690829,0.27892428737263,0.189604024248678
64,"human",24,2,"tmm","removeBatchEffect","pearson",0.143574612342269,0.222173394437818,0.198003641157637,0.0443216774436562,0.0809215895536443,0.0762759746374537,0.218218343901061,0.14690187707954
65,"human",23,3,"tmm","removeBatchEffect","pearson",0.0589700996677741,0.109059545106057,0.113340148223869,0.0163557372859698,0.0448504983388704,0.0521339125990289,0.25076667518528,0.170201891132124
66,"human",21,3,"tmm","removeBatchEffect","pearson",0.102695431734699,0.176367116767551,0.168813699622329,0.0363184851777122,0.0730508562263956,0.096487143670133,0.327073309534896,0.221480676703399
67,"human",21,4,"tmm","removeBatchEffect","pearson",0.13793686583991,0.24250281848929,0.242953776775648,0.0369222096956032,0.0807779030439684,0.106144306651635,0.335907553551296,0.237542277339346
68,"human",20,1,"tmm","removeBatchEffect","pearson",0.124229127134725,0.211990037950664,0.191828747628083,0.0405597722960152,0.0790441176470588,0.074300284629981,0.382708728652751,0.297201138519924
1,"human",645,42,"uq","removeBatchEffect","pearson",0.257366136034732,0.356642547033285,0.381591895803184,0.099739507959479,0.166136034732272,0.233458755426918,0.554327062228654,0.406136034732272
2,"human",623,3,"uq","removeBatchEffect","pearson",0.277385682936955,0.460174366882154,0.457624102959492,0.0930549789454955,0.202538402229998,0.260482770891406,0.510586560702212,0.347784828895083
3,"human",481,8,"uq","removeBatchEffect","pearson",0.260312075983718,0.367028493894166,0.356445047489824,0.0967435549525102,0.15393487109905,0.218588873812754,0.590094979647218,0.414111261872456
4,"human",427,22,"uq","removeBatchEffect","pearson",0.224673570463755,0.342188203511932,0.362049127019861,0.091900545299915,0.167141928060433,0.227825303917154,0.429336134874181,0.299614788133473
5,"human",402,5,"uq","removeBatchEffect","pearson",0.249011643650149,0.398321148118061,0.376604386677498,0.092770105605199,0.181045220687788,0.211860276198213,0.512266450040617,0.354075277552126
6,"human",376,13,"uq","removeBatchEffect","pearson",0.20673458183371,0.372964070029891,0.388763496614409,0.0782041115110108,0.170804611724517,0.218446898066248,0.52211309705362,0.37186604038309
7,"human",321,20,"uq","removeBatchEffect","pearson",0.191175679311273,0.30486951842884,0.334732311003497,0.0666128598331988,0.124509012644606,0.171643798762443,0.503739574926016,0.352596179714824
8,"human",292,21,"uq","removeBatchEffect","pearson",0.298995788791707,0.455998272324803,0.469765684051398,0.10992333441313,0.20229996760609,0.260393046107332,0.520084224165857,0.355523161645611
9,"human",268,23,"uq","removeBatchEffect","pearson",0.188703394546466,0.275681691708403,0.315247634947134,0.0664997217584864,0.118920422927101,0.180411797440178,0.494546466332777,0.362882582081247
10,"human",244,17,"uq","removeBatchEffect","pearson",0.246609246609247,0.406989406989407,0.433075933075933,0.0827145827145827,0.162558162558163,0.223146223146223,0.608553608553609,0.428125928125928
11,"human",228,10,"uq","removeBatchEffect","pearson",0.165002804262479,0.259955131800337,0.277061132922041,0.0540661805945036,0.108637128435222,0.147896803140774,0.44828939988783,0.325070106561974
12,"human",210,12,"uq","removeBatchEffect","pearson",0.32614893374387,0.484718896111301,0.466586840004562,0.128806021211085,0.243243243243243,0.281217926787547,0.598243813433687,0.429182346903866
13,"human",199,12,"uq","removeBatchEffect","pearson",0.160560217468384,0.254698026238033,0.287495567899775,0.0635858645550171,0.106606784068077,0.177874955678998,0.527065358704645,0.369164401370996
14,"human",193,12,"uq","removeBatchEffect","pearson",0.131283338562912,0.252212111703797,0.248070285534986,0.04336366488861,0.0977094446187637,0.116598682146219,0.468904926262943,0.331157828679008
15,"human",187,16,"uq","removeBatchEffect","pearson",0.230593084497367,0.319899244332494,0.32671170139684,0.0879322189145867,0.144550034348523,0.192580719029082,0.495362949393176,0.352415846118617
16,"human",170,10,"uq","removeBatchEffect","pearson",0.309037544331662,0.455301455301455,0.51975051975052,0.081264522440993,0.150605356487709,0.275223186987893,0.410725204842852,0.26556194203253
17,"human",169,17,"uq","removeBatchEffect","pearson",0.206228820396966,0.331827228228713,0.322037545048679,0.0769189392716906,0.139422301113442,0.176752191920822,0.526276155128826,0.364047119573987
18,"human",169,12,"uq","removeBatchEffect","pearson",0.257776049766719,0.424294601199733,0.39785603199289,0.0865918684736725,0.185847589424572,0.194234614530104,0.524716729615641,0.357920462119529
19,"human",163,11,"uq","removeBatchEffect","pearson",0.113624544981799,0.166406656266251,0.226365054602184,0.0440977639105564,0.0719708788351534,0.120228809152366,0.402184087363495,0.268070722828913
20,"human",150,13,"uq","removeBatchEffect","pearson",0.163672078109654,0.262753480848114,0.268184181639609,0.0664394245768097,0.116124559477728,0.155352706684384,0.469351204575654,0.346293835576868
21,"human",143,11,"uq","removeBatchEffect","pearson",0.198890218692199,0.257153737351757,0.306386682624306,0.0676748993580677,0.116255032096616,0.183657926232184,0.413067130888913,0.27978457186378
22,"human",135,9,"uq","removeBatchEffect","pearson",0.194046242774566,0.30728323699422,0.299075144508671,0.062485549132948,0.124971098265896,0.163410404624277,0.481676300578035,0.327514450867052
23,"human",135,11,"uq","removeBatchEffect","pearson",0.182316693990616,0.252021030018656,0.282661541070722,0.0660862683023348,0.114025665667929,0.162078127649952,0.371869523432642,0.247385380745096
24,"human",129,5,"uq","removeBatchEffect","pearson",0.148184343174571,0.292973973871001,0.310513321674725,0.0367760518465178,0.0915543668346878,0.131982306347084,0.41888694578747,0.300174879127662
25,"human",113,14,"uq","removeBatchEffect","pearson",0.173382980001201,0.301663563749925,0.316857846375593,0.0660620983724701,0.125818269173023,0.175605068764639,0.450063059275719,0.331391508017536
26,"human",111,8,"uq","removeBatchEffect","pearson",0.123030634573304,0.199070021881838,0.210284463894967,0.038074398249453,0.074398249452954,0.0961706783369803,0.372975929978118,0.264442013129103
27,"human",98,8,"uq","removeBatchEffect","pearson",0.147708609271523,0.24005298013245,0.245721854304636,0.0580132450331126,0.101192052980132,0.138225165562914,0.444397350993377,0.306278145695364
28,"human",97,5,"uq","removeBatchEffect","pearson",0.202386844855084,0.297255678380905,0.318429302095364,0.0786448880822747,0.126216795908266,0.173128746631469,0.34559753616015,0.222460540064896
29,"human",86,8,"uq","removeBatchEffect","pearson",0.206595419847328,0.31187786259542,0.319083969465649,0.0668702290076336,0.117312977099237,0.16824427480916,0.402992366412214,0.260946564885496
30,"human",74,8,"uq","removeBatchEffect","pearson",0.114669538601066,0.128273438385671,0.148679288062578,0.0477270150776556,0.0486906246457318,0.0834939349280127,0.387654460945471,0.287382382949779
31,"human",72,8,"uq","removeBatchEffect","pearson",0.11745950115711,0.222730779120597,0.253792748778606,0.0420159424016457,0.0830547698637182,0.139367446644382,0.433427616353818,0.312008228336333
32,"human",70,4,"uq","removeBatchEffect","pearson",0.0472968490878939,0.0995688225538972,0.098971807628524,0.0158540630182421,0.0337645107794362,0.0388059701492537,0.407031509121061,0.287562189054726
33,"human",67,3,"uq","removeBatchEffect","pearson",0.0998747651847214,0.192673763306199,0.205948653725736,0.032498434564809,0.0596743894802755,0.0876017532874139,0.432999373825924,0.307075767063244
34,"human",66,7,"uq","removeBatchEffect","pearson",0.201129607609988,0.347621878715815,0.326456599286564,0.0605826397146254,0.134958382877527,0.160998810939358,0.407015457788347,0.272235434007134
35,"human",62,12,"uq","removeBatchEffect","pearson",0.196848318751976,0.34420786339201,0.354010751554759,0.0747338463160114,0.151681248023611,0.203647096026141,0.470275113312955,0.325866975861705
36,"human",59,6,"uq","removeBatchEffect","pearson",0.0594248414311226,0.10770367633475,0.132582055545292,0.0193977461666359,0.0380565305745428,0.0626885891988423,0.467331732249523,0.347373606749184
37,"human",58,5,"uq","removeBatchEffect","pearson",0.136310972077395,0.233460780906036,0.230795968022245,0.0371915189433438,0.0795968022245395,0.103406326034063,0.41843355347005,0.298748696558916
38,"human",56,4,"uq","removeBatchEffect","pearson",0.11307824100514,0.157053112507139,0.226841804683038,0.0379782981153627,0.0576813249571673,0.130896630496859,0.403369503141062,0.293203883495146
39,"human",51,6,"uq","removeBatchEffect","pearson",0.175156220412801,0.255254686612384,0.261251025689579,0.0624881651202424,0.104651896736729,0.133813040459509,0.450167266300574,0.295524837467651
40,"human",51,3,"uq","removeBatchEffect","pearson",0.120791869574423,0.177588397205166,0.182246453525302,0.044357399957654,0.0818865128096549,0.099354224010163,0.387200931611264,0.257357611687487
41,"human",50,5,"uq","removeBatchEffect","pearson",0.136440263200827,0.163684811572136,0.199738974386862,0.0523682636358693,0.0654195442927837,0.123878405568546,0.234379248463756,0.161727119473598
42,"human",49,4,"uq","removeBatchEffect","pearson",0.126426100872438,0.206494243972949,0.239946311496567,0.0418150844045222,0.0822879562232203,0.133911517216458,0.463682824841258,0.32801610655103
43,"human",48,2,"uq","removeBatchEffect","pearson",0.0953216769054209,0.139742118409505,0.146425437116047,0.0436778505366907,0.0790521838925268,0.0788496590832377,0.316208735570107,0.223249848106393
44,"human",46,4,"uq","removeBatchEffect","pearson",0.111506746626687,0.219452773613193,0.225512243878061,0.0395427286356822,0.0865817091454273,0.105259870064968,0.406109445277361,0.283920539730135
45,"human",46,2,"uq","removeBatchEffect","pearson",0.176118509651354,0.273180707267195,0.272432540276323,0.062696393835104,0.120903785724974,0.139308693700434,0.304653598683226,0.192278916654197
46,"human",45,7,"uq","removeBatchEffect","pearson",0.146877480007326,0.195836640009767,0.234845247542885,0.0527440327208351,0.0830840608021488,0.134362981502961,0.324156034430132,0.233868506196203
47,"human",45,6,"uq","removeBatchEffect","pearson",0.117489110328779,0.17375738409213,0.182707798794677,0.0408138910436184,0.0643236469956441,0.0961871233367146,0.447699743421445,0.325914434035444
48,"human",44,2,"uq","removeBatchEffect","pearson",0.0894590004852014,0.173398835516739,0.20924308588064,0.0282023289665211,0.063015526443474,0.0967370208636584,0.327268316351286,0.254063561377972
49,"human",44,6,"uq","removeBatchEffect","pearson",0.148189642002343,0.246320721087743,0.240209808015481,0.0544889748943321,0.105464174772114,0.145286958293018,0.368488058257371,0.244792992819677
50,"human",43,5,"uq","removeBatchEffect","pearson",0.151042504153937,0.290453985099426,0.29570670525808,0.0532775901806293,0.125582891140055,0.152596880527416,0.437744546282896,0.301602615640242
51,"human",41,3,"uq","removeBatchEffect","pearson",0.195774089389905,0.338072848807568,0.349628958250722,0.0688268283011386,0.132328782643177,0.177533563700221,0.404407182915085,0.271568571914122
52,"human",38,5,"uq","removeBatchEffect","pearson",0.124605931071333,0.183542612877371,0.186160833555971,0.0405022709056906,0.0729895805503607,0.0983168581351857,0.417846647074539,0.296339834357467
53,"human",37,2,"uq","removeBatchEffect","pearson",0.212012352681666,0.326904896955946,0.314930358605912,0.0751874960610071,0.128190584231424,0.15699250015756,0.440915106825487,0.298733219890338
54,"human",35,2,"uq","removeBatchEffect","pearson",0.0903097798259089,0.139784946236559,0.169354838709677,0.0320020481310804,0.0487071172555044,0.0868535586277522,0.444252432155658,0.347606246799795
55,"human",29,5,"uq","removeBatchEffect","pearson",0.115334773218143,0.170950323974082,0.17548596112311,0.0392548596112311,0.0615010799136069,0.0888228941684665,0.303455723542117,0.203671706263499
